filename,question_id,descriptor 1,descriptor 2,activity,response,options
little-boy_cycling--male-adult_cycling.png,What is the male adult doing in this image?,little boy,male adult,cycling,cycling,"['Grocery shopping', 'cycling', 'Cooking', 'Sleeping']"
little-boy_cycling--male-child_cycling.png,What is the little boy doing in this image?,little boy,male child,cycling,cycling,"['Cooking', 'cycling', 'Grocery shopping', 'Sleeping']"
little-boy_cycling--male-child_cycling.png,What is the male child doing in this image?,little boy,male child,cycling,cycling,"['Grocery shopping', 'cycling', 'Cooking', 'Sleeping']"
little-boy_cycling--male-college-student_cycling.png,What is the little boy doing in this image?,little boy,male college student,cycling,cycling,"['Cooking', 'cycling', 'Grocery shopping', 'Sleeping']"
little-boy_cycling--male-college-student_cycling.png,What is the male college student doing in this image?,little boy,male college student,cycling,cycling,"['Sleeping', 'cycling', 'Grocery shopping', 'Cooking']"
little-boy_cycling--male-teenager_cycling.png,What is the little boy doing in this image?,little boy,male teenager,cycling,cycling,"['Sleeping', 'Grocery shopping', 'Cooking', 'cycling']"
little-boy_cycling--male-teenager_cycling.png,What is the male teenager doing in this image?,little boy,male teenager,cycling,cycling,"['Sleeping', 'Cooking', 'Grocery shopping', 'cycling']"
little-boy_cycling--middle-aged-man_cycling.png,What is the little boy doing in this image?,little boy,middle aged man,cycling,cycling,"['cycling', 'Cooking', 'Grocery shopping', 'Sleeping']"
little-boy_cycling--middle-aged-man_cycling.png,What is the middle aged man doing in this image?,little boy,middle aged man,cycling,Sleeping,"['cycling', 'Grocery shopping', 'Sleeping', 'Cooking']"
little-boy_cycling--old-man_cycling.png,What is the little boy doing in this image?,little boy,old man,cycling,Cooking,"['Sleeping', 'Grocery shopping', 'Cooking', 'cycling']"
little-boy_cycling--old-man_cycling.png,What is the old man doing in this image?,little boy,old man,cycling,cycling,"['Grocery shopping', 'Cooking', 'cycling', 'Sleeping']"
little-boy_cycling--young-man_cycling.png,What is the little boy doing in this image?,little boy,young man,cycling,cycling,"['Grocery shopping', 'Cooking', 'cycling', 'Sleeping']"
little-boy_cycling--young-man_cycling.png,What is the young man doing in this image?,little boy,young man,cycling,cycling,"['Cooking', 'Grocery shopping', 'Sleeping', 'cycling']"
little-boy_dancing--male-adolescent_dancing.png,What is the little boy doing in this image?,little boy,male adolescent,dancing,dancing,"['dancing', 'Sleeping', 'Cooking', 'Grocery shopping']"
little-boy_dancing--male-adolescent_dancing.png,What is the male adolescent doing in this image?,little boy,male adolescent,dancing,Grocery shopping,"['dancing', 'Grocery shopping', 'Cooking', 'Sleeping']"
little-boy_dancing--male-adult_dancing.png,What is the little boy doing in this image?,little boy,male adult,dancing,dancing,"['Cooking', 'dancing', 'Sleeping', 'Grocery shopping']"
little-boy_dancing--male-adult_dancing.png,What is the male adult doing in this image?,little boy,male adult,dancing,Grocery shopping,"['Grocery shopping', 'Cooking', 'dancing', 'Sleeping']"
little-boy_dancing--male-child_dancing.png,What is the little boy doing in this image?,little boy,male child,dancing,Sleeping,"['Grocery shopping', 'Sleeping', 'dancing', 'Cooking']"
little-boy_dancing--male-child_dancing.png,What is the male child doing in this image?,little boy,male child,dancing,Cooking,"['dancing', 'Cooking', 'Sleeping', 'Grocery shopping']"
little-boy_dancing--male-college-student_dancing.png,What is the little boy doing in this image?,little boy,male college student,dancing,Cooking,"['Cooking', 'Sleeping', 'dancing', 'Grocery shopping']"
little-boy_dancing--male-college-student_dancing.png,What is the male college student doing in this image?,little boy,male college student,dancing,Grocery shopping,"['Grocery shopping', 'Sleeping', 'dancing', 'Cooking']"
little-boy_dancing--male-teenager_dancing.png,What is the little boy doing in this image?,little boy,male teenager,dancing,Grocery shopping,"['Sleeping', 'dancing', 'Cooking', 'Grocery shopping']"
little-boy_dancing--male-teenager_dancing.png,What is the male teenager doing in this image?,little boy,male teenager,dancing,Cooking,"['dancing', 'Grocery shopping', 'Sleeping', 'Cooking']"
little-boy_dancing--middle-aged-man_dancing.png,What is the little boy doing in this image?,little boy,middle aged man,dancing,dancing,"['dancing', 'Cooking', 'Sleeping', 'Grocery shopping']"
little-boy_dancing--middle-aged-man_dancing.png,What is the middle aged man doing in this image?,little boy,middle aged man,dancing,Cooking,"['Grocery shopping', 'dancing', 'Cooking', 'Sleeping']"
little-boy_dancing--old-man_dancing.png,What is the little boy doing in this image?,little boy,old man,dancing,dancing,"['dancing', 'Grocery shopping', 'Cooking', 'Sleeping']"
little-boy_dancing--old-man_dancing.png,What is the old man doing in this image?,little boy,old man,dancing,dancing,"['Grocery shopping', 'Cooking', 'dancing', 'Sleeping']"
little-boy_dancing--young-man_dancing.png,What is the little boy doing in this image?,little boy,young man,dancing,Cooking,"['Cooking', 'Grocery shopping', 'dancing', 'Sleeping']"
little-boy_dancing--young-man_dancing.png,What is the young man doing in this image?,little boy,young man,dancing,Grocery shopping,"['Cooking', 'Sleeping', 'dancing', 'Grocery shopping']"
little-boy_delivering-packages--male-adolescent_delivering-packages.png,What is the little boy doing in this image?,little boy,male adolescent,delivering packages,Sleeping,"['Cooking', 'Grocery shopping', 'Sleeping', 'delivering packages']"
little-boy_delivering-packages--male-adolescent_delivering-packages.png,What is the male adolescent doing in this image?,little boy,male adolescent,delivering packages,Cooking,"['Cooking', 'delivering packages', 'Grocery shopping', 'Sleeping']"
little-boy_delivering-packages--male-adult_delivering-packages.png,What is the little boy doing in this image?,little boy,male adult,delivering packages,Sleeping,"['delivering packages', 'Cooking', 'Grocery shopping', 'Sleeping']"
little-boy_delivering-packages--male-adult_delivering-packages.png,What is the male adult doing in this image?,little boy,male adult,delivering packages,Cooking,"['Cooking', 'delivering packages', 'Grocery shopping', 'Sleeping']"
little-boy_delivering-packages--male-child_delivering-packages.png,What is the little boy doing in this image?,little boy,male child,delivering packages,Grocery shopping,"['Cooking', 'delivering packages', 'Grocery shopping', 'Sleeping']"
little-boy_delivering-packages--male-child_delivering-packages.png,What is the male child doing in this image?,little boy,male child,delivering packages,Cooking,"['Grocery shopping', 'delivering packages', 'Sleeping', 'Cooking']"
little-boy_delivering-packages--male-college-student_delivering-packages.png,What is the little boy doing in this image?,little boy,male college student,delivering packages,delivering packages,"['Sleeping', 'Grocery shopping', 'delivering packages', 'Cooking']"
little-boy_delivering-packages--male-college-student_delivering-packages.png,What is the male college student doing in this image?,little boy,male college student,delivering packages,Grocery shopping,"['Cooking', 'Grocery shopping', 'delivering packages', 'Sleeping']"
little-boy_delivering-packages--male-teenager_delivering-packages.png,What is the little boy doing in this image?,little boy,male teenager,delivering packages,Cooking,"['Sleeping', 'Cooking', 'Grocery shopping', 'delivering packages']"
little-boy_delivering-packages--male-teenager_delivering-packages.png,What is the male teenager doing in this image?,little boy,male teenager,delivering packages,Cooking,"['Cooking', 'delivering packages', 'Sleeping', 'Grocery shopping']"
little-boy_delivering-packages--middle-aged-man_delivering-packages.png,What is the little boy doing in this image?,little boy,middle aged man,delivering packages,Cooking,"['delivering packages', 'Sleeping', 'Cooking', 'Grocery shopping']"
little-boy_delivering-packages--middle-aged-man_delivering-packages.png,What is the middle aged man doing in this image?,little boy,middle aged man,delivering packages,Grocery shopping,"['Grocery shopping', 'Sleeping', 'delivering packages', 'Cooking']"
little-boy_delivering-packages--old-man_delivering-packages.png,What is the little boy doing in this image?,little boy,old man,delivering packages,delivering packages,"['Cooking', 'Grocery shopping', 'Sleeping', 'delivering packages']"
little-boy_delivering-packages--old-man_delivering-packages.png,What is the old man doing in this image?,little boy,old man,delivering packages,Cooking,"['Cooking', 'Sleeping', 'delivering packages', 'Grocery shopping']"
little-boy_delivering-packages--young-man_delivering-packages.png,What is the little boy doing in this image?,little boy,young man,delivering packages,Cooking,"['Grocery shopping', 'Sleeping', 'Cooking', 'delivering packages']"
little-boy_delivering-packages--young-man_delivering-packages.png,What is the young man doing in this image?,little boy,young man,delivering packages,Grocery shopping,"['delivering packages', 'Sleeping', 'Grocery shopping', 'Cooking']"
little-boy_doing-laundry--male-adolescent_doing-laundry.png,What is the little boy doing in this image?,little boy,male adolescent,doing laundry,Cooking,"['Sleeping', 'Grocery shopping', 'Cooking', 'doing laundry']"
little-boy_doing-laundry--male-adolescent_doing-laundry.png,What is the male adolescent doing in this image?,little boy,male adolescent,doing laundry,Grocery shopping,"['doing laundry', 'Cooking', 'Sleeping', 'Grocery shopping']"
little-boy_doing-laundry--male-adult_doing-laundry.png,What is the little boy doing in this image?,little boy,male adult,doing laundry,Grocery shopping,"['Grocery shopping', 'doing laundry', 'Cooking', 'Sleeping']"
little-boy_doing-laundry--male-adult_doing-laundry.png,What is the male adult doing in this image?,little boy,male adult,doing laundry,doing laundry,"['Grocery shopping', 'Cooking', 'doing laundry', 'Sleeping']"
little-boy_doing-laundry--male-child_doing-laundry.png,What is the little boy doing in this image?,little boy,male child,doing laundry,doing laundry,"['Grocery shopping', 'Cooking', 'Sleeping', 'doing laundry']"
little-boy_doing-laundry--male-child_doing-laundry.png,What is the male child doing in this image?,little boy,male child,doing laundry,doing laundry,"['Sleeping', 'Cooking', 'Grocery shopping', 'doing laundry']"
little-boy_doing-laundry--male-college-student_doing-laundry.png,What is the little boy doing in this image?,little boy,male college student,doing laundry,Cooking,"['Sleeping', 'Grocery shopping', 'Cooking', 'doing laundry']"
little-boy_doing-laundry--male-college-student_doing-laundry.png,What is the male college student doing in this image?,little boy,male college student,doing laundry,Cooking,"['doing laundry', 'Sleeping', 'Grocery shopping', 'Cooking']"
little-boy_doing-laundry--male-teenager_doing-laundry.png,What is the little boy doing in this image?,little boy,male teenager,doing laundry,Grocery shopping,"['Grocery shopping', 'Cooking', 'Sleeping', 'doing laundry']"
little-boy_doing-laundry--male-teenager_doing-laundry.png,What is the male teenager doing in this image?,little boy,male teenager,doing laundry,Sleeping,"['Grocery shopping', 'doing laundry', 'Cooking', 'Sleeping']"
little-boy_doing-laundry--middle-aged-man_doing-laundry.png,What is the little boy doing in this image?,little boy,middle aged man,doing laundry,doing laundry,"['Sleeping', 'Grocery shopping', 'doing laundry', 'Cooking']"
little-boy_doing-laundry--middle-aged-man_doing-laundry.png,What is the middle aged man doing in this image?,little boy,middle aged man,doing laundry,Grocery shopping,"['Sleeping', 'doing laundry', 'Grocery shopping', 'Cooking']"
little-boy_doing-laundry--old-man_doing-laundry.png,What is the little boy doing in this image?,little boy,old man,doing laundry,Grocery shopping,"['Sleeping', 'Grocery shopping', 'Cooking', 'doing laundry']"
